"ef_regulation","ef_trade","ef_money","ef_legal","ef_government","pf_identity","pf_expression","pf_association","pf_religion","pf_movement","pf_ss","pf_rol","pf_ss_homicide","pf_ss_disappearances_disap","pf_ss_disappearances_violent","pf_ss_disappearances_organized","pf_ss_disappearances_fatalities","pf_ss_disappearances_injuries"
7.156633219,6.786878121,7.148272961,5.416845466,7.284400545,5,9.261904762,8.5,7.690740741,10,9.008827092,5.4,9.326481275,10,10,7.5,10,10
5.585521797,7.549209691,9.599285127,5.33700198,5.402328097,10,9.035714286,10,8.954074074,10,9.612554943,6.1,9.355674898,10,10,7.5,10,9.909949654
6.606886591,8.157257322,9.296449584,4.056630367,7.996173265,6.25,6.282459965,7.5,8.764814815,10,6.166666667,4.6,0,10,10,2.5,10,10
5.89813132566667,5.86889279266667,7.471385445,4.24206389233333,6.01634362966667,4.861111111,7.48015873,6.33333333333333,7.641358025,5.55555555566667,8.38285217766667,4.18771051933333,8.81231442166667,8.33333333333333,9.764676567,7.5,9.975373129,9.99671641733333
6.678266842,6.17511447,6.092683677,2.519957741,6.618627451,3.75,7.1875,7.47835706444365,8.206111111,10,6.770158159,3.662794,5.810474477,10,10,2.5,10,10
7.63714861,7.013016398,7.802955691,4.259460493,4.858823529,10,8.395833333,7.16212304406989,9.686111111,10,7.519445557,4.846367,3.058336671,10,10,7.5,10,10
7.053774614,6.880878349,8.010119576,2.037304244,7.446870492,6.25,8.69047619,9.25,9.638888889,10,7.576535609,3.649189,6.396273494,5,10,5,10,10
6.844240087,7.605834691,9.295068225,3.869357799,8.779411765,8.75,5.619047619,6.75,7.908518519,6.666666667,5.716900554,4.302196,0,5,10,5,9.920174976,10
9.372706671,9.355860944,9.214336605,8.054719851,8.930817753,10,9.011904762,9.75,8.920555556,10,9.690142884,7.5,9.903761986,10,10,10,10,10
7.873725139,7.723747034,9.614281591,6.060674961,5.64081397,10,8.964285714,9.25,8.984814815,10,9.582456148,6.4,9.414035112,10,10,7.5,10,10
7.502274844,6.565718462,6.766646927,8.243112513,5.22770476,10,9.678571429,10,9.173703704,10,9.876321046,7.798499,9.628963137,10,10,10,10,10
6.810282407,6.262060652,6.668097904,5.576289584,7.532001011,10,7.796229996,9.75,8.54962963,8.333333333,7.079592719,4.3,8.472141635,0,9.911003212,5,9.871449085,9.884063644
6.349422986,6.777092512,9.08459259,4.348775467,7.786700593,5,7.880952381,9,7.056851852,6.666666667,9.192563542,4.6,9.761179462,10,10,7.5,9.972867469,9.943021685
4.300545809,5.090853293,7.484010799,4.434237793,6.827422263,0,3.562352254,3,4.99537037,0,7.296767858,4.3,8.947767858,0,8.993265236,2.5,9.92052094,9.965559074
5.89813132566667,5.86889279266667,7.471385445,4.24206389233333,6.01634362966667,4.861111111,7.48015873,6.33333333333333,7.641358025,5.55555555566667,8.38285217766667,4.18771051933333,8.81231442166667,8.33333333333333,9.764676567,7.5,9.975373129,9.99671641733333
7.696446839,8.735715052,9.58991729,7.917026809,5.208647219,10,9.595238095,9.75,7.262037037,10,9.708372717,7.893729,9.639684389,10,10,7.5,9.927168814,10
7.215841088,7.947017495,9.079216317,6.119404005,6.368220887,10,8.39512533,9.75,8.653703704,3.333333333,8.992562983,6.696551,9.201984364,10,7.596298299,5,9.098611862,8.016946097
7.49451458,7.744146503,9.656541464,5.911265704,5.301815195,10,9,10,7.161111111,10,9.820835905,6.7,9.630521649,10,10,10,10,9.993263663
7.119375425,7.249909397,8.179750866,4.770805549,7.702500401,7.5,9.535714286,8.5,8.798703704,8.333333333,6.333333333,4.6,0,10,10,5,10,10
7.911755861,7.109093263,9.876128666,7.300381978,5.262225517,10,9.404761905,8.25,8.17,10,9.954139411,7.3,9.862418232,10,10,10,10,10
8.0042147,7.901939756,9.099525079,4.797951049,7.597060827,5,7.464285714,6,4.397777778,6.666666667,7.696257758,5.3,9.255439942,5,10,10,10,10
7.602477632,5.359972321,8.172526133,5.904266831,7.814461452,10,6.080382561,3,6.591296296,6.666666667,8.011633561,4.6,6.588051693,0,10,7.5,9.758404503,9.97584045
7.31645053,6.721295773,8.375726449,4.520859824,7.762353743,5,8.202380952,9,7.889814815,5,7.875392697,4.3,7.861681355,10,10,2.5,9.678331761,9.477485251
7.161965027,7.599076912,9.470952394,6.520532957,6.838079019,10,8.714285714,8.5,7.705925926,8.333333333,9.718882185,7.5,9.656646556,10,10,7.5,10,10
7.203088955,7.459695001,7.936419163,5.71103308,6.328703428,3.75,6.523809524,5.25,7.325555556,3.333333333,8.197921695,6.234005,9.260431751,10,10,7.5,10,10
6.728144549,6.41116715,7.906772173,4.365539095,7.670504087,10,6.067491296,4.74915930565366,6.291666667,5,7.081637606,4,6.411579484,0,10,2.5,10,10
5.89813132566667,5.86889279266667,7.471385445,4.24206389233333,6.01634362966667,4.861111111,7.48015873,6.33333333333333,7.641358025,5.55555555566667,8.38285217766667,4.18771051933333,8.81231442166667,8.33333333333333,9.764676567,7.5,9.975373129,9.99671641733333
7.486304089,8.041457191,8.975168543,6.451166968,5.744858952,10,9.285714286,10,8.405185185,10,9.560333057,6.574112,8.680999172,10,10,10,10,10
6.134924465,7.040324107,9.412703781,4.175089737,9.127366164,2.5,8.464285714,9,8.536666667,5,8.051241264,5.3,8.535426975,5,10,2.5,9.927352529,8.997464894
7.275281166,6.354555011,8.024947404,4.375683475,4.999547767,7.5,7.645833333,9.66096041408847,7.022222222,10,5.111111111,5.091245,0,10,10,7.5,10,10
5.89813132566667,5.86889279266667,7.471385445,4.24206389233333,6.01634362966667,4.861111111,7.48015873,6.33333333333333,7.641358025,5.55555555566667,8.38285217766667,4.18771051933333,8.81231442166667,8.33333333333333,9.764676567,7.5,9.975373129,9.99671641733333
5.89813132566667,5.86889279266667,7.471385445,4.24206389233333,6.01634362966667,4.861111111,7.48015873,6.33333333333333,7.641358025,5.55555555566667,8.38285217766667,4.18771051933333,8.81231442166667,8.33333333333333,9.764676567,7.5,9.975373129,9.99671641733333
7.123017683,7.677741993,9.248516046,6.488528784,6.967639045,10,9.44047619,10,8.864444444,10,9.086544794,6.5333,7.259634382,10,10,10,10,10
7.62803436,8.235268133,9.365010933,8.254999471,3.938267351,10,9.645833333,10,8.247777778,10,9.897424259,7.975355,9.692272777,10,10,9.04958704726128,10,10
8.270132007,7.56443407,8.115718579,5.265089796,6.331058339,10,7.354166667,8.97806034780121,8.976111111,10,9.640318818,5.6,9.420956454,10,10,7.5,10,10
5.984288089,5.927267195,7.891870717,2.794047251,8.436070397,8.75,8.05952381,8.5,9.459259259,8.333333333,7.331923086,4.9,6.329102591,10,10,5,10,10
6.81250142,6.651750021,7.353737849,4.991760575,6.80710696,7.5,6.979166667,7.37073548925654,8.357222222,8.333333333,9.485133478,4.8,9.122067099,10,10,7.5,10,10
8.407274342,7.622274766,6.495020966,5.786953636,6.009136079,3.75,6.285714286,5,7.320925926,5,9.197661309,5.8,9.259650594,10,10,10,10,10
6.517960672,6.404598692,6.613508133,3.980234677,6.077389084,5,7.535714286,9.75,7.018518519,6.666666667,5.813018882,4.873576,5.128029916,10,10,2.5,9.914205374,9.974261612
7.61530636,8.20010728,9.499579249,7.183538807,5.82701154,10,9.488095238,10,7.013333333,10,9.904390165,7.512808,9.713170494,10,10,8.30924991943943,10,10
6.448099671,6.425836134,6.763278083,3.853857694,5.432352941,3.75,7.476190476,8.5,7.116666667,6.666666667,5.79731261,4.3158,5.652482815,5,7.668792011,5,9.910338154,9.78481157
8.355819536,8.367192294,9.21697476,6.370609363,7.920135438,7.5,9.345238095,8.75,9.485185185,10,9.637629897,6.655738,8.912889691,10,10,10,10,10
6.963273427,7.028772901,8.11550484,4.628356575,6.666733451,10,7.123675109,7.75,7.101481481,10,6.064228237,4.2,0.859687257,0,10,7.5,10,9.998320598
7.07040748,6.837884038,7.554707756,5.296492645,6.716609232,10,7.458333333,5.41855979585722,8.730555556,8.333333333,8.394783541,4.2,7.017683957,10,10,5,10,10
7.645219153,6.924892295,7.803850863,5.585027989,7.881974275,10,8.952380952,8,8.235185185,10,8.549014623,5.3,6.14704387,10,10,7.5,10,10
7.697917761,7.756695795,7.69134878,6.155821845,6.382352941,10,8.25,8.91299394525364,7.177222222,10,9.385667113,5.499373,8.65700134,10,10,7.5,10,10
6.172476505,6.942396125,7.171623964,5.506665098,6.561448149,5,7.115428877,7.5,6.587037037,8.333333333,8.022039222,4,9.463157886,5,10,5,9.82754505,9.853920513
5.92531733,6.478401663,6.126530035,4.120725861,6.216311975,5,8.857142857,9,8.157962963,5,8.268314779,4.846367,8.63827767,10,10,7.5,10,10
4.416759219,1.781688889,5.942133181,4.002302925,6.053921569,3.75,5.791845965,3,7.62037037,1.666666667,8.297210991,3.445125,9.16523304,5,5.298666332,2.5,10,10
7.181028142,6.513253191,6.260297863,6.361535747,6.757339728,6.25,8.035714286,7.5,8.32962963,10,7.424271846,5.798668,4.439482204,10,10,7.5,10,10
6.667302388,6.350410984,6.335418428,3.706467693,7.557817759,10,6.25,6.25,8.290740741,8.333333333,9.172216762,5.1,9.006116518,10,10,7.5,9.804833877,9.414501631
7.91413866,8.563588296,9.537889509,8.266980053,3.639986376,10,9.69047619,10,7.575740741,10,9.663858531,8.3,9.658242259,10,10,7.5,10,10
8.618988122,8.664495176,9.562138254,8.794419933,6.28963274,10,9.571428571,8.5,8.907407407,10,9.882309406,8.1,9.646928219,10,10,10,10,10
7.135286865,7.784341248,8.49057344,4.547680324,8.578303815,8.75,8.30952381,5.5,8.444074074,6.666666667,7.583510393,4.3,4.917197847,10,10,7.5,10,10
6.212253714,4.365887864,6.666952764,3.311675023,8.452456323,7.5,8.678571429,8.25,7.611111111,3.333333333,7.874140316,4.723929,8.052111982,10,10,5,9.921865703,9.929679133
7.340994112,6.547616801,7.2029403,3.852428451,6.762265498,2.5,8.507529532,9,7.966296296,1.666666667,5.805033641,3.7,5.712915418,0,9.336923264,2.5,9.09952542,9.241145513
7.433246884,7.303244397,9.370431728,8.612565738,5.073268953,10,9.75,10,9.386666667,10,9.106924534,8.7,9.102594291,10,10,10,4.952643684,6.97158621
8.291655036,8.099416079,7.591083793,5.946240327,4.630012823,0,6.05952381,3.25,7.012962963,6.666666667,7.859964225,6.410861,9.579892675,5,10,7.5,10,10
6.470740175,6.295196321,6.225336683,3.674000492,8.500120212,1.25,6.490692661,8.25,7.603333333,3.333333333,6.07767796,3.5,6.817163709,0,4.947878903,5,6.827114856,6.97102376
7.02865762,8.229698297,8.739464785,5.130045957,6.52867046,10,7.083333333,10,7.866666667,10,8.025773899,4.9,4.077321698,10,10,10,10,10
8.158254214,7.019896345,7.253891045,4.223108655,7.492254368,5,8.8125,5,4.904166667,8.333333333,7.676142722,4.234174,6.861761499,10,10,7.5,10,10
6.314827026,7.214426131,8.866608274,3.667982213,7.944882994,10,6.857142857,6,8.546296296,10,8.266342993,4.247778,5.824450891,10,10,5,10,9.872890438
7.635108912,8.561350621,9.443011141,4.908701269,7.558899663,10,7.226190476,7.25,6.712962963,10,9.1088707,5.4,7.8266121,10,10,7.5,10,10
7.23537113,6.735276727,9.283307197,4.236177393,8.620792595,10,7.250313646,6.25,8.403703704,8.333333333,7.810214166,4.2,6.358443518,5,8.775512289,2.5,9.555685888,9.529796719
7.519832102,7.341815693,9.529529135,6.323343218,5.464370281,10,9.261904762,9.5,8.864074074,10,9.843775607,7.5,9.531326822,10,10,10,10,10
6.796389183,8.015569705,9.693161516,6.784417113,5.084885398,10,9.547619048,10,9.312592593,10,9.85694562,6.6,9.570836859,10,10,10,10,10
7.493204813,7.772532694,8.081746739,6.348887707,6.453133515,0,6.369047619,2.25,6.231481481,3.333333333,6.985886889,6.669343,9.918035054,5,10,10,8.633917573,9.897543818
7.498679064,7.792788485,9.345332873,5.573877561,6.486231768,10,8.892857143,8,8.675925926,10,9.779890902,6.3,9.339672705,10,10,10,10,10
6.347963827,5.882938926,8.549292405,5.2552185,6.777584549,10,7.614358269,4.5,5.744074074,6.666666667,7.415310398,4.3,5.609107502,0,9.162941102,5,9.626937538,9.394239828
8.428086924,7.099008755,9.02570705,6.5510927,6.123622545,8.75,6.633068907,3.25,5.963333333,6.666666667,7.816587593,5.07764,9.050872229,0,6.323088094,5,9.936604967,9.068093017
7.933779133,7.258991067,7.760610979,5.333787124,5.058823529,0,4.69047619,0.25,6.860740741,0,7.291129886,5.730646,9.401720257,0,10,5,9.964586752,9.893760257
6.010787309,6.945905368,7.012503624,3.856543272,5.661764706,2.5,8.285714286,9.25,8.092222222,5,7.582505207,5,6.596120166,10,9.373476451,5,9.473720219,9.909780609
6.860683056,7.1456229,7.865813377,4.953779899,6.376506652,10,8.678571429,7.5,7.629259259,6.666666667,9.077638703,4.7,9.399582777,10,10,7.5,10,10
5.89813132566667,5.86889279266667,7.471385445,4.24206389233333,6.01634362966667,4.861111111,7.48015873,6.33333333333333,7.641358025,5.55555555566667,8.38285217766667,4.18771051933333,8.81231442166667,8.33333333333333,9.764676567,7.5,9.975373129,9.99671641733333
5.892103866,6.644158754,6.861428729,3.853858522,7.644598493,5,5.797619048,5.25,9.092592593,3.333333333,7.856223611,4.8,8.868670833,10,10,7.5,10,10
8.958932143,9.337029538,8.882050906,8.22166423,8.411764706,7.5,6.285714286,3,5.094814815,6.666666667,9.125450934,8.3,9.876352802,10,10,10,10,10
7.566260678,7.997707555,9.572470631,5.813464684,6.430417535,10,9.44047619,10,8.827777778,10,9.616444883,6.288422,9.349334648,10,10,7.5,10,10
6.66406778,7.467606481,9.539394314,5.98529281,4.493809104,10,9.261904762,10,8.37,10,9.729442424,6.7,9.688327272,10,10,7.5,10,10
7.235434807,7.169998894,8.260121304,5.877247096,7.070932842,10,8.666666667,8,7.687962963,10,5.833333333,5.4,0,5,10,2.5,10,10
7.258514439,7.8069036,9.680971984,6.846012628,5.651634877,10,8.952380952,9.25,8.635185185,10,9.168346363,7.3,9.671705756,0,10,10,10,10
6.778216575,6.925542751,6.462688073,5.33662595,8.336047444,1.25,7.083333333,7.25,5.987037037,5,7.964011669,5.2,8.558701674,0,10,5,10,10
5.89813132566667,5.86889279266667,7.471385445,4.24206389233333,6.01634362966667,4.861111111,7.48015873,6.33333333333333,7.641358025,5.55555555566667,8.38285217766667,4.18771051933333,8.81231442166667,8.33333333333333,9.764676567,7.5,9.975373129,9.99671641733333
6.783381842,6.640477046,8.453499303,4.216076316,5.668308222,10,8.916666667,6.15662715215508,5.508333333,10,8.331495674,5.376934,6.661153688,10,10,5,10,10
7.706778663,6.550629512,7.843435297,4.062902004,6.719130434,2.5,6.3125,7.71843901415188,9.241111111,3.333333333,6.361018021,4.832763,3.083054064,5,10,7.5,10,10
8.222814882,7.997188673,9.630357475,8.232017218,3.748188812,10,9.761904762,10,8.841111111,10,9.830350601,8.5,9.65771847,10,10,10,10,10
8.659337286,7.224234817,9.330933128,8.563821568,7.365972306,10,9.702380952,10,9.079259259,10,9.86373489,7.920938,9.767982053,10,10,10,10,9.949446426
5.931165849,6.270445072,8.604236408,4.086727444,6.005090953,2.5,3.916154776,5,8.243518519,3.333333333,6.28417508,4.832763,9.118885472,0,0,0,7.39583246,7.939033051
7.230102215,7.694816166,9.546066856,6.902038786,7.158087061,10,9.297619048,9.25,6.726851852,10,9.452964547,6.859803,9.692226973,10,10,7.5,10,10
6.467366083,5.95832411,7.877393065,5.231319266,6.418077817,5,6.104166667,4.84895145422291,9.491666667,8.333333333,8.927667815,3.880462,9.355164677,10,8.805860512,2.5,10,10
7.267473388,6.580912733,7.415518156,5.413497892,7.103686488,7.5,7.857142857,5.5,8.164814815,8.333333333,7.059326467,4.7,6.511312735,5,10,7.5,10,10
7.052304448,6.882299476,7.03866849,4.954045875,7.020287706,7.5,6.5292044,7.75,7.210740741,10,8.498084764,5.6,8.04117066,5,9.299078303,5,9.254653688,8.711686176
7.496282876,7.341454085,8.846296742,3.752310511,7.000354516,7.5,8.395833333,6.79000943569514,6.77,6.666666667,8.698025519,3.83965,8.594076556,10,10,4.15356131877714,10,10
5.991148597,6.059805235,6.578211873,2.421664633,6.198529412,2.5,6.952380952,5.75,8.401481481,1.666666667,8.097233955,4.247778,6.158368531,10,10,6.80305715197078,10,10
7.302072717,7.64653624,8.20154859,4.659853557,5.446249422,5,8.8125,9.63204568119819,9.230555556,10,6.333333333,5.200079,0,10,10,5,10,10
7.585351929,7.073580593,6.796855632,6.981474879,6.402115724,5,6.136798088,6.75,5.298518519,5,8.140682088,5.2,8.780159366,10,10,5,9.876101155,10
6.623176327,7.240985393,8.977743241,5.328768816,6.961686568,10,7.296698399,7,6.082777778,10,8.67839114,4.8,8.33209496,10,7.261933085,2.5,9.886481471,9.700311084
7.996384528,7.126976122,8.07887372,4.682950106,8.437682321,2.5,7.116735449,6,7.374444444,8.333333333,6.69909326,4.1,5.722302794,5,8.70821827,5,10,10
6.377166349,6.55269034,6.041521261,4.95786394,6.82569322,10,7.678571429,7,7.723333333,10,9.146516911,4.7,7.939550732,10,10,7.5,10,10
8.576617364,8.118532449,8.62239463,5.958069433,7.178093444,0,5.821428571,0.75,5.351481481,1.666666667,7.421591011,6.5,9.764773032,10,10,10,10,10
7.927909389,8.682056092,9.556971456,7.966475079,5.352618609,10,9.345238095,10,7.766111111,10,9.810509096,7.7,9.598193954,10,10,10,10,10
8.228241745,7.711283845,9.305630173,6.957723297,6.575949671,10,9.5,10,9.042592593,8.333333333,9.30136403,6.8,8.11465227,10,9.782885396,10,9.99893047,9.998716564
6.852273074,8.08206025,9.086062309,5.565836308,7.344406155,10,9.261904762,8.75,9.875925926,10,9.21629415,6.4,7.648882451,10,10,10,10,10
4.35812288,3.421800642,4.713409245,2.457309895,4.612578138,10,6.836563718,8.75,8.379259259,10,6.333333333,3.1,0,10,10,5,10,10
6.613489904,6.318638448,5.689791152,5.562470647,7.029411765,10,5.006036828,3.25,5.456481481,3.333333333,9.241992006,5.6,9.392642685,10,10,10,10,10
5.750432926,6.918145821,7.738066157,3.277472516,7.272986456,1.25,2.981333188,6.24693086335861,8.20364230959603,1.666666667,4.949039748,4.043714,7.732165066,0,0,2.5,3.663806638,6.577630917
6.825908576,6.961843537,8.949059138,5.90149907,8.05,3.75,7.238095238,7.75,7.711481481,6.666666667,8.915572135,4.4,7.580049739,10,10,10,10,10
4.35888568,5.366772793,4.109197952,3.943725463,6.876524683,5,6.702380952,3.75,6.735185185,1.666666667,7.444192234,3.7,7.332576702,5,10,2.5,10,10
6.791307688,7.246923526,9.725022467,5.255863188,7.743789069,7.5,7.604166667,9.51522703526907,9.416666667,10,8.868583558,4.9,8.27241734,10,10,10,10,10
5.156466891,5.788829752,7.174649972,3.839109257,3.37715059,0,6.702380952,4.416666667,4.383703704,5,8.168302462,4.465447,9.71869699,10,7.821932075,5,8.99402795,8.781758618
5.714331831,6.189830635,5.57022646,3.672884046,5.343626641,2.5,6.551195445,2,6.809814815,3.333333333,8.411380798,3.812441,8.257535077,10,10,7.5,9.942944676,9.94009191
5.206860284,6.126315993,6.587399456,4.23403745,5.813584263,10,8.260603153,9.083333333,9.138518519,10,8.832282843,5.3,6.996848529,10,10,7.5,10,10
7.238780407,7.612935093,9.179140596,5.55831481,8.19172744,10,6.770833333,7.315526237358,7.025,6.666666667,9.573831783,4.859971,9.221495348,10,10,7.5,10,10
8.373566089,7.519605968,9.472435741,8.085421268,6.665659561,10,9.44047619,10,9.20037037,10,9.805204341,7.8,9.58227969,10,10,10,10,10
7.581996854,7.905210008,9.642062233,8.080429014,4.89816477,10,9.333333333,8.666666667,8.349259259,10,9.852489864,7.7,9.724136258,10,10,10,10,10
7.036061706,6.484205675,6.252251254,5.741749521,4.344933908,7.5,7.020793756,4.5,6.226481481,6.666666667,9.529244793,4.3158,9.087734378,10,10,7.5,10,10
8.72243216,6.350370589,7.298387146,6.392441377,8.132348934,10,9.125,7.32427178609634,7.845833333,10,6.666666667,6.424465,0,10,10,7.5,10,10
8.576907821,7.977541696,8.392210732,5.376333813,7.043632794,5,4.988095238,5.333333333,5.338888889,6.666666667,8.270691485,6.084358,9.645407789,10,10,2.5,10,10
6.880711384,6.035643025,6.483123823,3.273373282,9.089537586,0,8.431086905,6.083333333,5.782777778,6.666666667,7.868095913,3.5,8.951554772,5,10,5,9.967137499,9.963193999
6.523428247,6.800927055,6.578430801,7.289327128,5.946449752,5,9.125,7.13709611627146,9.241111111,10,8.521533742,6.91422,5.564601225,10,10,8.1904448696466,10,10
5.89813132566667,5.86889279266667,7.471385445,4.24206389233333,6.01634362966667,4.861111111,7.48015873,6.33333333333333,7.641358025,5.55555555566667,8.38285217766667,4.18771051933333,8.81231442166667,8.33333333333333,9.764676567,7.5,9.975373129,9.99671641733333
8.121087232,8.19426578,9.694263904,6.943191907,3.990036464,10,9.714285714,9.666666667,8.563703704,10,9.714070541,7.5,9.30887829,10,10,10,10,10
8.024131178,6.35794859,7.230524038,4.003850644,6.98427184,7.5,8.770833333,9.5,9.411111111,10,6.666666667,5.009618,0,10,10,6.59432588958217,10,10
6.893659911,6.095868983,6.803341734,4.2108693,6.227646658,5,9.047619048,8.083333333,8.868148148,6.666666667,7.54648106,4.50626,7.372776514,5,10,2.5,10,10
5.89813132566667,5.86889279266667,7.471385445,4.24206389233333,6.01634362966667,4.861111111,7.48015873,6.33333333333333,7.641358025,5.55555555566667,8.38285217766667,4.18771051933333,8.81231442166667,8.33333333333333,9.764676567,7.5,9.975373129,9.99671641733333
